id,tweet,class,Mina,,Sherif,,Mostafa
3163, بقت البلد كلها حورات و محدش عارف الدنيا ماشية ازاى ولا عارفين اى بتنجان استغفر الله العظيم ياااااااااااارب ! اللهم ارنا الحق حقا .. ',neg,,,,,
3164, @farhhmh  ما أوحشك  يا دنيا ',neg,,,,,
3166, شوفو ماذا قالت ميركل لمن يطالبون بمساواتهم بالمعلمين...! http://t.co/Gtiupenr0t ',neu,,,,,
3167, @3abdo_Sala7 ابو صلاح ',neu,,,,,
3169, @mohamedkweder حوار خولاتي ونسوان ',neg,,,,,
3172," ""\"""" و في بداية صباحي أسألك إلهي أن يكتمل يومنا بلا قهر ولا تعب ولا هم ولا قلق ولا حزن ولا خذلان نصبح بك ومعك وبك أصبحنا يارحيم.\"""" '",pos,,,,,
3173, صاحب مصالح جارح مايسديش و يشييل في الأزمة ييجي في الوقت المالح و متحسيش انه له لزمة العيش و الملح اتباع و الكل صبح خدّاااع ',neg,,,,,
3175, العلق محمود عثمان مع خالد الغندور ع التليفون .. ',neg,,,,,
3178, شرفت مصر يا قبطاااان  يلا كام ريتويييت ؟  مينا عطا محمد شاهين #MinaAtta  #StaracArabia http://t.co/zBqgqLpDJ2 ',pos,,,,,
3179, @m29_hfc @1lhfc @lmoo098 امين يارب ',pos,,,,,
3181, @Muhamed__Ahmed @ahlyworld75 الاخوان من قناة تركية ومعتز مطر يرموا عضمة للنوشتاء وهم يولعوا الليلة ',neu,,,,,
3188, @_ME__A مرحبا ',neu,,,,,
3189, لم أجد حل يحل محل الحال الحالي لحالتي حاليا ',neg,,,,,
3190, 2015 سنة فردية ربنا يستر علينا كلنا ! ',neg,,,,,
3191, @laloushh مش مظبوط ',neg,,,,,
3192, العاقل هو من يضع قارب و يعبر النهر .. ليس من يبني حائط ليحمي نفسه من فيضانه . ',neu,,,,,
3193, #ShereenYehia #MinaAtta  كلام مينا عن شرين يحى اخته وصديقته https://t.co/rxSrNAws77 ',neu,,,,,
3195, كفايه صدمات يا كلااااااااب! ',neg,,,,,
3196, بلوك بقي للكلب ده اللي بيقول علينا عبيد البيادة وهو من عبيد المرشد تبع الخرفان يعني @abdelfattah75 ',neg,,,,,
3197, @jalayousry @HanyHelaly1 بطل ',pos,,,,,
3198, @iMansaf يزم الشواب خربو اسامي كل الاكلات ',neg,,,,,
3199, @nevinegindy هيفضلوا يهروا ويولولوا ويمئمؤا إحنا ماشين ف طريقنا وهننجح بإذن الله الانكلاب يترنح ',neg,,,,,
3203, فى ناس ماشية بمبدأ انتا فى حالك واحنا برضوا فى حالك ',neg,,,,,
3204, كريستال الدرة الشقية الفين سلام وتحية ',neu,,,,,
3205, وكم لله من لطف خفي ♥ ',pos,,,,,
3208, انا بتقطع من جوايا ونسيت طعم الفرح. ',neg,,,,,
3211, تحلو مرارة عيش في رضاك ♥ مولاي ',pos,,,,,
3212, @5__saron @JORYYY49 @Fofa2200 @loletaloka @BananaBolly @Tabu1992 @queen123joudi @__MahaSRK @12122Moon ادعولى يا بنات امتحانى يوم الاتنين ',neu,,,,,
3215, أنا هناااام ',neu,,,,,
3216," ""\""""@Takiiii: لو روحت الاهلي يا محمد يا ابراهيم ابقي سلم علي اينو و صبري و طارق السعيد و محمد صديق\"""" يوصل ان شاء الله '",neu,,,,,
3217, #النادي الأهلي # دا فريق جبار  #زى الاعصار #ولعها نار ',pos,,,,,
3221, @kimNanaAlg اه ماهي نازله علشان عيد ميلاد مينا وسمعت ان ليها استضافات ف مصر ع السي بي سي وروتانا ',neu,,,,,
3224, طلع النسيان مش هو الحل! :D ',neu,,,,,
3226, جمال الغندور : هدفي مبارة #الزمالك في ماتش انبي صحيحة .. و ضربة جزاء الزمالك غير صحيحة . و ضربة جزاء انبي صحيحة . و كان يجب طرد احمد علي ',neu,,,,,
3227, أحساس وحش أوي لما تحس أنك بتخسر كُل إللي بتحبهم بالتصوير البطئ. ',neg,,,,,
3228, اني اسقط اسقط اسقط ',neg,,,,,
3229, اليلو دراجونز حضروا ماتش الاسماعيلة النهارده ؟ ',neu,,,,,
3232, عارف حالك !! أبوس أيد امك خليك فيه ',neg,,,,,
3233, @remal3zizi نيك ثم نيك ',neg,,,,,
3234, @ShalabyZz يقاطعهم ',neu,,,,,
3235, @El_Set_ البوس حاجه ممتعه الصراحه وحاجه حلوة فشخ واحلى حاجه لما هرمون الاكستوسين يبرد فى الافراز ونسبته تزيد فى الجسم احيه على دا احساس ',pos,,,,,
3238, مش ندمانة بالعكس كفايا إنك عني دلوقتي بعيد ',neg,,,,,
3240, الاختفاء هو الحل نيهههههههه ',neu,,,,,
3245, انا اكتر حاجة ممكن تخسرنى حد  انه ميصدقنيش انه يكذب الكلام اللى بقوله ',neg,,,,,
3247, @5alegi_6 أخخخخخخخخ ',neg,,,,,
3248, يارب اعرف اغش الدعوة دى مابيجليش قلب ادعيها ',neu,,,,,
3249, احا  هو في تسريب تاني؟؟ ',neg,,,,,
3257, @niveenfady @NesrinKassim @AtiaSue05 @moelmor @LorinkaPearl كل سنه وإنتوا طيبين وسنه سعيده عليكوا يارب ودايما متجمعين ع المحبه ',pos,,,,,
3259, :: @ahmedhlmy @gihanwaly  #خبر_يغطى_على_التسريبات القبض على قاتل سعاد حسنى ',neu,,,,,
3260, تويتر وناسه متقدمين عن الفيس وناسه بتلاتين اربعين سنة ضوئية فى كل حاجة ',neu,,,,,
3262, نبي نعرف شن قصه شبكه ليبيانا ',neu,,,,,
3263, @BenT_Abo_EzZ و انا وعهد الله حبيكي wtever happens.... ',pos,,,,,
3266, @Rnnr18Ston  سلامة قلبك ',pos,,,,,
3273, #موطني_هو تحت البطانيه و جنب شاحن الموبيل ',neu,,,,,
3275, @Monasufian انا عن نفسي نصوت ',neu,,,,,
3276," """"""ما هو انت لو موجود، ليه ساكت على كل دة؟"""""""" '",neg,,,,,
3278, مطلعين فرسة من صالة المطار قدامى .. ايه الجمال دا ',pos,,,,,
3279, اعمل ما بدالك... ',neg,,,,,
3280, #كلمه_تقولها_لشخص_مزعله اخبط دماغك فالحيط ',neg,,,,,
3282, #خبر_يغطى_على_التسريبات ظهور اللواء عمر سليمان فى احد شوارع المهندسين ليلة امس ',neu,,,,,
3284, كل واحد بيدور ع اللى بيتجاهلو ويحبه :-/ ',neg,,,,,
3285, خارجين مع شوية موبايلات ~ ',neg,,,,,
3286, @AliSh_official1 @SarahAbdelbaky1 انا الدمعة هتفر من عيني .. يلا يا اوووفر انت وهي دا انتوا بتضربوا بعض قدامي :D ',neg,,,,,
3287, الينت ايه غير رقة و نضافة ',pos,,,,,
3289, ياريتك .. ',neg,,,,,
3290, @BenghaziyaA @osama_benghazi @loayomran انا ولد بنعازي يكفيني عارف الصح من الخطاء وعارف امعمر الحقير انه كان عافس ع الحقراء اللي ف الليثي ',neg,,,,,
3292, @goromalbeshe الله يشفيه ',pos,,,,,
3293, @amahmod2103 وانا مثلك يارية تريحيني وانا اريحك http://t.co/plEExfPEKI ',neu,,,,,
3294, ما إنت ياما غلطت كتيرر ',neg,,,,,
3295, ابن آدم خطائون من ملحد لذوي الدقون ✋ ',neu,,,,,
3296," """"""مهما كنت مجتهداً بنسيان الماضي ، صدفة واحدة قد تعيدك للوراء سنين"""""""" '",neg,,,,,
3298, @fadelullahbujw2  لياا ساعه نجرب نفتح معش فتح ',neu,,,,,
3301, @ZD_RSEDK حرام عليكم ',neg,,,,,
3304," """"""@mohmmed_lotfy @da_sabry يوما ما سيعرف العالم ، ليس الآن"""""""" '",neu,,,,,
3305, #موطني_هو #عربى #مصرى #عمرو_عمروسي  مبدع ',neu,,,,,
3307, للحين عندي هواية التفال من المرتفعات ',neu,,,,,
3308, هناك آشخاص  نحنوا لا نخسرهم  إنما المواقف تغربلهم .. ',neg,,,,,
3310, ارابس غوت تالنت حلقة الزيتوووووووووووون ! ',neu,,,,,
3311, خسسسسسسااره علي طلععع  #ZDRSEDK4 ',neg,,,,,
3312, العيب مش على الناس اللى بتطرح افكار مختلفة العيب على من يعتنق كل ما يمر بمسامعه بدون تنقيح .. فهونوا على انفسكم ! ',neg,,,,,
3316, واهو بكره نقول كانت ذكرى ',neg,,,,,
3317, ادي اللي ف بالي بالملي قمر ومن السما نزلي. ',pos,,,,,
3318, @HeshZtv @mibrahimoff نهار  اسود مش ممكن اصدق والل اروح فيها ',neg,,,,,
3319, ماعندكيش شخصية ياست ',neg,,,,,
3320, @Golden_Knight14 @aya_elmshnb اه اهلاوى الى ش يعرفة ',neu,,,,,
3322," """"""في ذكريات في حياتك مينفعش تتقال لحد .. مش عشان غلط ، عيب ، تافهة .. لأ بس عشان حلاوتها عمر ما حد هيفهمها الا اللي كان فيها"""""""" '",neu,,,,,
3323, @mahmoudessmaiel @TahrirLive فين الخلاف الاخوان والاسلامجية نفس الفكر اليميني الرأسمالي ولا حضرتك مش واخد بالك ',neu,,,,,
3324, قل لي متى ترسم على قلبي جراح   منك الصبر ما قويته افقدتني ما احتويته ',neu,,,,,
3325, شهادة حق بداية هي كل بداية لطريق الحق والنور ..تميز ..نجاح ..عطاء ..نسأل الله أن يحرم وجيهكم عن النار ..كماعهدناكم كنتم ومازلتم .. #ZDRSEDK4 ',pos,,,,,
3326," """"""أذا أردت أن تصمد للحياة ، فلا تأخذها على أنها مأساة .."""""""" '",neu,,,,,
3327, ديما نقوللكم فيه ناس من كثر الاكتئاب لعندهم يتمنوا لو أنهم أنخلقوا حيوانات ما حد صدقني http://t.co/zzVJTIXWhd ',neg,,,,,
3330, ترتيب الأولويات. ',neu,,,,,
3332, أسئلة توضح معاناتي. ',neg,,,,,
3335, @abdelrhman14987 والله الحكام دول محتاجين معجزه سماويه علشان يتعدلو ',neg,,,,,
3336, @MarwanWorfali مش نا لي درتها ظلمتني محمد خويا☜♨ ',neg,,,,,
3337, 1 minute ago بليز اللي بيحب دعاء بجد يصوووت لها نسبتها قليله .. شدوو الهمه.. دعاء السباعي #DoaaElSebaii http://t.co/MBDGd82sNC ',pos,,,,,
3338, #تسريب_الشرق_لمكتب_السيسي عجبتني جملة معتز مطر لما قال: النهاردة مجرد بداية لسلسلة تسريبات لسه هتتذاع دي كفيلة لوحدها انهم يسربوا لاإراديا ',neu,,,,,
3340, @FMeqdad يسلموا ',pos,,,,,
3343, @Noodyamin30Nada @kosaikuwait @kosaisham @Lujainloje @rasha_khaulya @Asma44409525 بلدى لكن اسيبها او اتخلى عن جنسيتى مستحيل ',pos,,,,,
3347, @Deyya95 @nonamoon6 نونا حاقدة عليك ',neg,,,,,
3348, @900__1 وانت بالصحة والسلامة وسنه عزه ونصر ع الجيش المصري ان شاء الله http://t.co/a8arI7uLFl ',pos,,,,,
3349, نفسى ارجع اعيش يوم واحد من ايام زمان .. ',neg,,,,,
3354, كانت لتقترب لولا الكذب ',neg,,,,,
3355, @wessamahmed277 صعب  اووووووووووووووي ',neg,,,,,
3356," ""#تسريب_الشرق_لمكتب_السيسي أسوأ ما ورد في التسريبات \"""" الحاجة وتلاتين \"""" فهي تختصر قيمة الانسان عند العسكر '",neg,,,,,
3360, وأنت سري وانت ما نويت إكتشافه .. ',pos,,,,,
3361, @SweetLolze @McDonaldsEgypt طيب واحد بيج تيستي s:D ',neu,,,,,
3363, صار بدا نومي ',neu,,,,,
3365, البوم الليله معلق معايا انهارده اووى ',neu,,,,,
3366, و العشم لما يطلع علي الفاضي بتبقي اكبر مقلب ممكن تاخدة !! ',neg,,,,,
3367, @Youssif_Sale7 انا نفس الكلام بس تويتر بس تقريبا بيضيع وقتي جامد و فنفس الوقت مش عارفة ابتدي اقفله من امتي مثلا بدل ما ازهق بدري ',neg,,,,,
3370, عندى احساس قوى ان فيه حياه تانية غير اللى احنا عايشينها دى. ',neu,,,,,
3371, بس انتا بردو ابن كلب ',neg,,,,,
3372, أصابك عشقا ',neu,,,,,
3374, #محمد_ابراهيم مش خاين مش خابن وبيكره الاهلي مش حصدق استحاله #زمالك ',pos,,,,,
3375," """"""@mankosheh يا مسكينه بعينك الله ، معك وقت تنامي اقرأي المعوذات ونامي"""""""" '",pos,,,,,
3379, @marwansenousy07 غالباً استقرار في البيت ',neu,,,,,
3380, وقع بحبك علي الانثي ترانيم وتناغم موسيقي الطبيعه مع بعضها البعض فإن كان في استطاعتك ياأدم قولها لاتتردد فهي تحب ان تسمعها كل حين #لومي ',pos,,,,,
3383, @Radia93_kazzuz ممكن علي مناطق معينة ',neu,,,,,
3384, @VodafoneEgypt انا عنده مشكله و ومحتاجه مساعده ',neg,,,,,
3385," ""البرود اللي فيني هالايام أبرد من الاربعه اللي كانوا يعزفوآ على سفينة \"""" تايتنك \"""" وهي تغرق .\""""♥ '",neg,,,,,
3386," """""": الجهل يحقق رابطة متينة بين الفئات المصابة به، ويرصها جميعاً صفاً واحداً ضد الأعداء وراء الجدار في حالة استعداد دائمة للبدء في القتال\"""""""""""" '",neg,,,,,
3388, يارب الكليه تولع الصبح قبل الأمتحان http://t.co/iODS15ZIso ',neg,,,,,
3389, ما هو علاج مرض القلوب؟ ',neg,,,,,
3393, @NoOna_Bn_mussa لكن دور بدون كلام هذا اصعب نوع من انواع التمثيل ',neu,,,,,
3394, ياربّ فِي جَوف أرضَگ ” أمواتّ“ أبعدهم القَدر عَنا  فَـ/ أرحمھم برحمَتگ و اغفر لہم و وسع قبورهم و أسگنہمْ فسيح جناتك. . #ميرا #شيرين  #ندى ',pos,,,,,
3395," ""الوسخ ماجد سامي قال يعني بيحتفل بالهدف 100 لـ\""""وادي فجلة\"""" ناديه ف الدوري قام عامل اعلان كل اهدافهم اللي جابوها ف #الزمالك  أصل الزمالك بيوجعه '",neg,,,,,
3397, لما تحس ان وجودك زى عدمه يبقى عدمه احسن .. ',neg,,,,,
3398, سئل حكيم : هل هناك أقبح من البخل ؟ قال : نعم الكريم إذا تحدث بإحسانه لمن أحسن اليه . ',neu,,,,,
3401, بضايق من طريقتي دي لأنها بتوترني و بتاخد مساحة كبيرة من تفكيري ',neg,,,,,
3404, السبوعين اللي فاتو كانوا من أكبر فترات الضياع اللي عشتها فحياتي .. فيه حاجه غلط بجد ! ',neg,,,,,
3405, #محمد_شاهين  #ليث_المصري_السادس #كنزه_حبيبه_المصريين كنوزتنا عايزينك تنورى مصر قريب وتحية من مصر لاهل الجزائر ',pos,,,,,
